Notes,Cancer Sites,Cancer Sites Code,Sex,Sex Code,Year,Year Code,Region,Region Code,State,State Code,Count
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,New Jersey,34,1049
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,New York,36,1446
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Pennsylvania,42,1307
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Illinois,17,963
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Indiana,18,591
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Michigan,26,1015
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Ohio,39,1114
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Wisconsin,55,471
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Iowa,19,300
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Kansas,20,297
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Minnesota,27,451
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Missouri,29,431
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,Nebraska,31,161
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,North Dakota,38,46
,Melanoma of the Skin,25010,Male,M,2002,2002,Midwest,CENS-R2,South Dakota,46,77
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Delaware,10,81
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,District of Columbia,11,24
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Florida,12,2342
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Georgia,13,873
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Maryland,24,653
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,North Carolina,37,759
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,South Carolina,45,476
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Virginia,51,742
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,West Virginia,54,189
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Alabama,1,340
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Kentucky,21,454
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Tennessee,47,381
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Arkansas,5,176
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Louisiana,22,276
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Oklahoma,40,316
,Melanoma of the Skin,25010,Male,M,2002,2002,South,CENS-R3,Texas,48,1670
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Arizona,4,654
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Colorado,8,503
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Idaho,16,168
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Montana,30,82
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Nevada,32,234
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,New Mexico,35,197
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Utah,49,221
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Wyoming,56,42
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Alaska,2,36
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,California,6,3503
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Hawaii,15,131
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Oregon,41,466
,Melanoma of the Skin,25010,Male,M,2002,2002,West,CENS-R4,Washington,53,747
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Connecticut,9,474
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Maine,23,195
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Massachusetts,25,771
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,New Hampshire,33,227
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Rhode Island,44,169
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Vermont,50,117
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,New Jersey,34,996
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,New York,36,1365
,Melanoma of the Skin,25010,Male,M,2003,2003,Northeast,CENS-R1,Pennsylvania,42,1389
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Illinois,17,953
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Indiana,18,606
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Michigan,26,1042
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Ohio,39,1091
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Wisconsin,55,442
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Iowa,19,292
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Kansas,20,278
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Minnesota,27,464
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Missouri,29,449
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,Nebraska,31,157
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,North Dakota,38,50
,Melanoma of the Skin,25010,Male,M,2003,2003,Midwest,CENS-R2,South Dakota,46,62
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Delaware,10,95
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,District of Columbia,11,30
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Florida,12,2307
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Georgia,13,949
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Maryland,24,597
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,North Carolina,37,824
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,South Carolina,45,527
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Virginia,51,697
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,West Virginia,54,190
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Alabama,1,368
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Kentucky,21,480
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Mississippi,28,194
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Tennessee,47,374
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Arkansas,5,203
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Louisiana,22,273
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Oklahoma,40,363
,Melanoma of the Skin,25010,Male,M,2003,2003,South,CENS-R3,Texas,48,1720
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Arizona,4,721
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Colorado,8,451
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Idaho,16,180
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Montana,30,97
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Nevada,32,245
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,New Mexico,35,178
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Utah,49,249
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Wyoming,56,54
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Alaska,2,55
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,California,6,3451
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Hawaii,15,126
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Oregon,41,439
,Melanoma of the Skin,25010,Male,M,2003,2003,West,CENS-R4,Washington,53,767
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Connecticut,9,476
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Maine,23,192
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Massachusetts,25,828
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,New Hampshire,33,198
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Rhode Island,44,131
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Vermont,50,104
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,New Jersey,34,1108
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,New York,36,1661
,Melanoma of the Skin,25010,Male,M,2004,2004,Northeast,CENS-R1,Pennsylvania,42,1375
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Illinois,17,1072
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Indiana,18,578
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Michigan,26,976
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Ohio,39,1109
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Wisconsin,55,485
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Iowa,19,302
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Kansas,20,298
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Minnesota,27,536
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Missouri,29,603
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,Nebraska,31,175
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,North Dakota,38,50
,Melanoma of the Skin,25010,Male,M,2004,2004,Midwest,CENS-R2,South Dakota,46,73
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Delaware,10,113
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,District of Columbia,11,29
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Florida,12,2351
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Georgia,13,932
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Maryland,24,592
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,North Carolina,37,917
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,South Carolina,45,490
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Virginia,51,729
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,West Virginia,54,235
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Alabama,1,416
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Kentucky,21,512
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Mississippi,28,218
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Tennessee,47,700
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Arkansas,5,228
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Louisiana,22,343
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Oklahoma,40,356
,Melanoma of the Skin,25010,Male,M,2004,2004,South,CENS-R3,Texas,48,1805
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Arizona,4,604
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Colorado,8,476
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Idaho,16,197
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Montana,30,90
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Nevada,32,230
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,New Mexico,35,198
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Utah,49,280
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Wyoming,56,63
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Alaska,2,38
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,California,6,3876
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Hawaii,15,173
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Oregon,41,519
,Melanoma of the Skin,25010,Male,M,2004,2004,West,CENS-R4,Washington,53,876
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Connecticut,9,561
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Maine,23,196
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Massachusetts,25,860
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,New Hampshire,33,256
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Rhode Island,44,144
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Vermont,50,117
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,New Jersey,34,1018
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,New York,36,1837
,Melanoma of the Skin,25010,Male,M,2005,2005,Northeast,CENS-R1,Pennsylvania,42,1427
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Illinois,17,1107
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Indiana,18,641
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Michigan,26,1071
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Ohio,39,1328
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Wisconsin,55,521
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Iowa,19,336
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Kansas,20,302
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Minnesota,27,527
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Missouri,29,647
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,Nebraska,31,192
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,North Dakota,38,52
,Melanoma of the Skin,25010,Male,M,2005,2005,Midwest,CENS-R2,South Dakota,46,64
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Delaware,10,159
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,District of Columbia,11,24
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Florida,12,2645
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Georgia,13,1059
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Maryland,24,703
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,North Carolina,37,1039
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,South Carolina,45,609
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Virginia,51,947
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,West Virginia,54,219
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Alabama,1,544
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Kentucky,21,525
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Mississippi,28,261
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Tennessee,47,767
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Arkansas,5,239
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Louisiana,22,392
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Oklahoma,40,357
,Melanoma of the Skin,25010,Male,M,2005,2005,South,CENS-R3,Texas,48,1680
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Arizona,4,552
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Colorado,8,551
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Idaho,16,211
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Montana,30,107
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Nevada,32,267
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,New Mexico,35,219
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Utah,49,327
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Wyoming,56,67
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Alaska,2,27
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,California,6,4274
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Hawaii,15,202
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Oregon,41,563
,Melanoma of the Skin,25010,Male,M,2005,2005,West,CENS-R4,Washington,53,881
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Connecticut,9,558
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Maine,23,182
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Massachusetts,25,1000
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,New Hampshire,33,240
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Rhode Island,44,163
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Vermont,50,100
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,New Jersey,34,1103
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,New York,36,2033
,Melanoma of the Skin,25010,Male,M,2006,2006,Northeast,CENS-R1,Pennsylvania,42,1414
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Illinois,17,1120
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Indiana,18,635
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Michigan,26,999
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Ohio,39,1246
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Wisconsin,55,615
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Iowa,19,380
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Kansas,20,360
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Minnesota,27,635
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Missouri,29,656
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,Nebraska,31,190
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,North Dakota,38,55
,Melanoma of the Skin,25010,Male,M,2006,2006,Midwest,CENS-R2,South Dakota,46,84
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Delaware,10,142
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,District of Columbia,11,36
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Florida,12,2573
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Georgia,13,1043
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Maryland,24,690
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,North Carolina,37,956
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,South Carolina,45,596
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Virginia,51,965
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,West Virginia,54,223
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Alabama,1,541
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Kentucky,21,550
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Mississippi,28,257
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Tennessee,47,731
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Arkansas,5,262
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Louisiana,22,365
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Oklahoma,40,377
,Melanoma of the Skin,25010,Male,M,2006,2006,South,CENS-R3,Texas,48,1729
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Arizona,4,601
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Colorado,8,626
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Idaho,16,219
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Montana,30,112
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Nevada,32,218
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,New Mexico,35,217
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Utah,49,382
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Wyoming,56,61
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Alaska,2,25
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,California,6,4005
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Hawaii,15,194
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Oregon,41,520
,Melanoma of the Skin,25010,Male,M,2006,2006,West,CENS-R4,Washington,53,893
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Connecticut,9,498
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Maine,23,187
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Massachusetts,25,929
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,New Hampshire,33,237
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Rhode Island,44,134
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Vermont,50,113
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,New Jersey,34,1153
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,New York,36,1850
,Melanoma of the Skin,25010,Male,M,2007,2007,Northeast,CENS-R1,Pennsylvania,42,1355
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Illinois,17,1195
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Indiana,18,677
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Michigan,26,1114
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Ohio,39,1350
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Wisconsin,55,610
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Iowa,19,361
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Kansas,20,374
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Minnesota,27,698
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Missouri,29,634
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,Nebraska,31,175
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,North Dakota,38,68
,Melanoma of the Skin,25010,Male,M,2007,2007,Midwest,CENS-R2,South Dakota,46,68
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Delaware,10,135
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,District of Columbia,11,42
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Florida,12,2975
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Georgia,13,1076
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Maryland,24,728
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,North Carolina,37,1136
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,South Carolina,45,610
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Virginia,51,1055
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,West Virginia,54,217
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Alabama,1,579
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Kentucky,21,619
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Mississippi,28,262
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Tennessee,47,812
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Arkansas,5,261
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Louisiana,22,356
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Oklahoma,40,493
,Melanoma of the Skin,25010,Male,M,2007,2007,South,CENS-R3,Texas,48,1846
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Arizona,4,633
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Colorado,8,527
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Idaho,16,209
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Montana,30,138
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Nevada,32,265
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,New Mexico,35,210
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Utah,49,373
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Wyoming,56,48
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Alaska,2,30
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,California,6,4355
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Hawaii,15,149
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Oregon,41,571
,Melanoma of the Skin,25010,Male,M,2007,2007,West,CENS-R4,Washington,53,891
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Connecticut,9,486
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Maine,23,190
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Massachusetts,25,918
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,New Hampshire,33,237
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Rhode Island,44,135
